slide_id,patch_id
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=103936,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=103936,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=21504,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=25088,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=103936,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=25088,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=21504,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=75264,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=21504,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=28672,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=21504,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=50176,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=103936,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=89600,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=53760,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=60928,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=35840,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=68096,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=96768,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=82432,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=57344,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=71680,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=78848,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=64512,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=53760,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=46592,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=100352,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=25088,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=35840,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=39424,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=82432,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=28672,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=46592,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=43008,y=89600,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=39424,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=10752,y=43008,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=14336,y=50176,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=96768,y=71680,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=86016,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=93184,y=68096,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=32256,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=100352,y=64512,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=75264,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=57344,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=17920,y=32256,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=60928,y=93184,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=78848,y=86016,w=4096,h=4096]"
CHS002-WSI05,"CHS002-WSI05 [d=4,x=7168,y=28672,w=4096,h=4096]"
